type,properties.streamorder,properties.streamID,properties.followingStreamID,properties.id,geometry.type,geometry.coordinates
Feature,2,7053;7661;7662,3873,7053_1,Point,-72.91348034031078;10.414420889065463
Feature,2,7053,3873,7053_2,Point,-72.92123535567266;10.411645202001663
Feature,2,7053,3873,7053_3,Point,-72.9283910720102;10.410207185657267
Feature,2,7053,3873,7053_4,Point,-72.93278639036383;10.406423392501324
Feature,2,7053,3873,7053_5,Point,-72.93839882182013;10.40047338385202
Feature,2,7053,3873,7053_6,Point,-72.9398745641728;10.399497004466904
Feature,2,7054;7240;7242,6627,7054_1,Point,-72.81694933077672;10.338850420053067
Feature,2,7054,6627,7054_2,Point,-72.81773166445696;10.331303462395764
Feature,2,7054,6627,7054_3,Point,-72.8137565839401;10.325361872440164
Feature,1,7064,6897,7064_1,Point,-72.80566259315567;10.294757965674652
Feature,1,7064,6897,7064_2,Point,-72.8047899746394;10.302161724423485
Feature,1,7064,6897,7064_3,Point,-72.80401290611258;10.308936668352922
Feature,1,7065,6921,7065_1,Point,-73.00914543395761;10.288300159922725
Feature,1,7065,6921,7065_2,Point,-73.00511759949977;10.290173612331325
Feature,1,7067,2820,7067_1,Point,-72.92029289619825;10.474663139748811
Feature,1,7067,2820,7067_2,Point,-72.92777314474336;10.471548366402848
Feature,1,7067,2820,7067_3,Point,-72.93539575964877;10.46947061041944
Feature,1,7067,2820,7067_4,Point,-72.93567298576482;10.468978436611978
Feature,1,7082,6709,7082_1,Point,-72.80150393463963;10.393968235812276
Feature,1,7082,6709,7082_2,Point,-72.80478024507647;10.395436782066163
Feature,1,7083,6200,7083_1,Point,-72.84622346764017;10.528490669770088
Feature,1,7083,6200,7083_2,Point,-72.85327887148608;10.53070776618587
Feature,1,7083,6200,7083_3,Point,-72.8580566115164;10.534355456950255
Feature,1,7086,6627,7086_1,Point,-72.83788973997622;10.320011107138972
Feature,1,7086,6627,7086_2,Point,-72.83036225280132;10.319237540875646
Feature,1,7086,6627,7086_3,Point,-72.8228583252912;10.32280232344093
Feature,1,7086,6627,7086_4,Point,-72.8162140146601;10.32637271664389
Feature,2,7098;7827;7828,5406,7098_1,Point,-72.86816615220805;10.391526099092316
Feature,2,7098,5406,7098_2,Point,-72.86427714467477;10.398108009788976
Feature,2,7098,5406,7098_3,Point,-72.85887021179256;10.401587192944433
Feature,2,7098,5406,7098_4,Point,-72.85196412581944;10.405115747650122
Feature,2,7098,5406,7098_5,Point,-72.84401321520295;10.404199064183796
Feature,2,7098,5406,7098_6,Point,-72.84017293739934;10.411055842707615
Feature,2,7098,5406,7098_7,Point,-72.83936068091008;10.411669503665642
Feature,1,7102,6758,7102_1,Point,-72.83580781689584;10.489645665615873
Feature,1,7102,6758,7102_2,Point,-72.82780596185492;10.487241148377006
Feature,1,7102,6758,7102_3,Point,-72.82051374788283;10.48411826539716
Feature,1,7102,6758,7102_4,Point,-72.81815532277953;10.480486835113684
Feature,2,7111;7801;7804,5541,7111_1,Point,-72.92960785694312;10.350169333250093
Feature,2,7111,5541,7111_2,Point,-72.93791518004056;10.348776432274454
Feature,2,7111,5541,7111_3,Point,-72.94448576574527;10.344248844491533
Feature,2,7111,5541,7111_4,Point,-72.95197761291445;10.340911916565727
Feature,2,7111,5541,7111_5,Point,-72.95678789987535;10.339767388905345
Feature,1,7118,3873,7118_1,Point,-72.9236956061781;10.40228499839343
Feature,1,7118,3873,7118_2,Point,-72.93061615384647;10.397900758837824
Feature,1,7118,3873,7118_3,Point,-72.93623270403185;10.397936971361649
Feature,1,7137,6728,7137_1,Point,-72.82550220613167;10.526812593420924
Feature,1,7137,6728,7137_2,Point,-72.82227140843679;10.531670995675501
Feature,1,7151,6897,7151_1,Point,-72.81049630207912;10.295242618961261
Feature,1,7151,6897,7151_2,Point,-72.81071982527581;10.302526959295253
Feature,1,7151,6897,7151_3,Point,-72.81162471029465;10.303655772899505
Feature,1,7164,5541,7164_1,Point,-72.9589463504188;10.330651692475403
Feature,1,7164,5541,7164_2,Point,-72.95499500127495;10.334694196885215
Feature,1,7166,6868,7166_1,Point,-72.77883005123675;10.346904884328733
Feature,1,7166,6868,7166_2,Point,-72.77218756020133;10.342601724328949
Feature,1,7166,6868,7166_3,Point,-72.77101686186377;10.341699270421119
Feature,1,7171,6709,7171_1,Point,-72.8093951320159;10.388237840504157
Feature,1,7171,6709,7171_2,Point,-72.80481875185241;10.389923798376214
Feature,1,7184,6417,7184_1,Point,-72.8318810596215;10.45021223727536
Feature,1,7184,6417,7184_2,Point,-72.8277123301931;10.445664768249632
Feature,2,7192;7295;7296,5542,7192_1,Point,-72.98223677376032;10.299974853277643
Feature,2,7192,5542,7192_2,Point,-72.98325571302982;10.297631034220187
Feature,1,7205,6829,7205_1,Point,-72.7955352027041;10.3467485370628
Feature,1,7205,6829,7205_2,Point,-72.7971367206287;10.33961365536955
Feature,1,7206,6829,7206_1,Point,-72.80013485106336;10.3416282712685
Feature,1,7207,6758,7207_1,Point,-72.84447689752952;10.477412502235568
Feature,1,7207,6758,7207_2,Point,-72.83723493695209;10.477480658650753
Feature,1,7207,6758,7207_3,Point,-72.83104972069586;10.477863552063521
Feature,1,7211,6709,7211_1,Point,-72.79757900581124;10.38083609477031
Feature,1,7211,6709,7211_2,Point,-72.80301674417025;10.386511674032478
Feature,1,7211,6709,7211_3,Point,-72.80374097110226;10.38738575042459
Feature,1,7240,7054,7240_1,Point,-72.81020109863776;10.35109653824536
Feature,1,7240,7054,7240_2,Point,-72.8139927281345;10.34400864595213
Feature,1,7242,7054,7242_1,Point,-72.82598156362033;10.352740006685252
Feature,1,7242,7054,7242_2,Point,-72.82136765440008;10.346725912975478
Feature,1,7242,7054,7242_3,Point,-72.81758111303837;10.339887920534368
Feature,1,7243,5406,7243_1,Point,-72.85589207568655;10.424163247460845
Feature,1,7243,5406,7243_2,Point,-72.85270705875027;10.417054297672644
Feature,1,7243,5406,7243_3,Point,-72.85156723514184;10.415728541857703
Feature,1,7248,6627,7248_1,Point,-72.83220273030247;10.337416879650602
Feature,1,7248,6627,7248_2,Point,-72.83192890641129;10.337415037806492
Feature,1,7254,7053,7254_1,Point,-72.93913042273792;10.415490974216345
Feature,1,7254,7053,7254_2,Point,-72.93527102685943;10.408345015945903
Feature,1,7254,7053,7254_3,Point,-72.93298193479274;10.406322121041732
Feature,1,7285,5542,7285_1,Point,-72.9685598290806;10.297719869568784
Feature,1,7285,5542,7285_2,Point,-72.97605034281841;10.295245602242325
Feature,1,7285,5542,7285_3,Point,-72.97870939141559;10.294890928738457
Feature,1,7294,6897,7294_1,Point,-72.86899483022464;10.309371725970497
Feature,1,7294,6897,7294_2,Point,-72.86137633159568;10.311518733267954
Feature,1,7294,6897,7294_3,Point,-72.85328524351955;10.312532149829195
Feature,1,7294,6897,7294_4,Point,-72.84511570940677;10.311292198778773
Feature,1,7294,6897,7294_5,Point,-72.83691872868403;10.312322023091397
Feature,1,7294,6897,7294_6,Point,-72.8318776395338;10.307749941377367
Feature,1,7294,6897,7294_7,Point,-72.82646049312123;10.302671258025008
Feature,1,7294,6897,7294_8,Point,-72.82423899305958;10.30084866440097
Feature,1,7295,7192,7295_1,Point,-72.98232114672444;10.301060074607566
Feature,1,7296,7192,7296_1,Point,-72.9767298617068;10.304731172471246
Feature,1,7306,5541,7306_1,Point,-72.9484791562566;10.311874684264275
Feature,1,7306,5541,7306_2,Point,-72.94988792051184;10.319858651115835
Feature,1,7306,5541,7306_3,Point,-72.9501384247779;10.327406894980241
Feature,1,7306,5541,7306_4,Point,-72.94991843033658;10.329238592913306
Feature,1,7311,6709,7311_1,Point,-72.81384353921005;10.378687730516814
Feature,1,7311,6709,7311_2,Point,-72.80611963139536;10.380126249862252
Feature,1,7311,6709,7311_3,Point,-72.80387958276064;10.380608117364368
Feature,1,7313,6709,7313_1,Point,-72.81289402078563;10.370818060510764
Feature,1,7313,6709,7313_2,Point,-72.80660500983852;10.374625616676239
Feature,1,7313,6709,7313_3,Point,-72.80397212965188;10.380427988246918
Feature,1,7314,3873,7314_1,Point,-72.92519814128211;10.382138259390038
Feature,1,7314,3873,7314_2,Point,-72.92396618250207;10.390166982278318
Feature,1,7314,3873,7314_3,Point,-72.92248317107584;10.392334503152583
Feature,1,7316,7098,7316_1,Point,-72.85085219331619;10.386800970588691
Feature,1,7316,7098,7316_2,Point,-72.84879235033422;10.394307927662297
Feature,1,7316,7098,7316_3,Point,-72.84723277886593;10.402276062823951
Feature,1,7316,7098,7316_4,Point,-72.84699536168797;10.403405670983632
Feature,1,7352,7111,7352_1,Point,-72.93952849981333;10.340742160098358
Feature,1,7352,7111,7352_2,Point,-72.94489473846502;10.343759269758861
Feature,1,7360,6627,7360_1,Point,-72.84203573281253;10.341098204516408
Feature,1,7360,6627,7360_2,Point,-72.84387606355023;10.338941319786377
Feature,1,7367,6417,7367_1,Point,-72.84016055670138;10.44132050465996
Feature,1,7368,6417,7368_1,Point,-72.84891843071172;10.442464236844467
Feature,1,7368,6417,7368_2,Point,-72.84237666156716;10.447120000549933
Feature,1,7376,7017,7376_1,Point,-72.90380375564095;10.48223779576853
Feature,1,7377,7017,7377_1,Point,-72.90211672025875;10.47508617093145
Feature,2,7380;7715;7716,5406,7380_1,Point,-72.88042761955037;10.414474847552281
Feature,2,7380,5406,7380_2,Point,-72.87237604382375;10.413969496629282
Feature,2,7380,5406,7380_3,Point,-72.86529512678405;10.416995414337103
Feature,2,7381;8011;8012,5406,7381_1,Point,-72.87687064407324;10.440843680417611
Feature,2,7381,5406,7381_2,Point,-72.87487740801237;10.433566168289245
Feature,2,7381,5406,7381_3,Point,-72.86938441904951;10.428692071341876
Feature,2,7381,5406,7381_4,Point,-72.86325145042615;10.42290261018538
Feature,1,7384,7043,7384_1,Point,-72.85762641415693;10.490787703231504
Feature,2,7387;8090;8091,6627,7387_1,Point,-72.89136633875528;10.349017268610567
Feature,2,7387,6627,7387_2,Point,-72.88740742538496;10.354776014891964
Feature,2,7387,6627,7387_3,Point,-72.87926864818922;10.356078262404917
Feature,2,7387,6627,7387_4,Point,-72.8711853008878;10.358194122325338
Feature,2,7387,6627,7387_5,Point,-72.86323802685642;10.356916529032354
Feature,2,7387,6627,7387_6,Point,-72.85766773365931;10.35116694213325
Feature,2,7387,6627,7387_7,Point,-72.85067831216875;10.34775400013986
Feature,2,7387,6627,7387_8,Point,-72.84632256020615;10.341214730680516
Feature,2,7389;7986;7987,6627,7389_1,Point,-72.87821344016746;10.322990224214522
Feature,2,7389,6627,7389_2,Point,-72.87041806481018;10.325669048272637
Feature,2,7389,6627,7389_3,Point,-72.8633833610942;10.330032778704222
Feature,2,7389,6627,7389_4,Point,-72.85647831388431;10.332336953626676
Feature,2,7389,6627,7389_5,Point,-72.85111470106948;10.337272374180502
Feature,1,7390,7043,7390_1,Point,-72.85939444284908;10.486009280429178
Feature,1,7393,5541,7393_1,Point,-72.93458536718201;10.328869612233351
Feature,1,7393,5541,7393_2,Point,-72.94236753803855;10.32727963530931
Feature,1,7393,5541,7393_3,Point,-72.94573720111292;10.326500316162948
Feature,1,7394,6897,7394_1,Point,-72.83221230036374;10.296021521760325
Feature,1,7395,6897,7395_1,Point,-72.86426836817257;10.292890473840487
Feature,1,7395,6897,7395_2,Point,-72.85687648627662;10.293745454894234
Feature,1,7395,6897,7395_3,Point,-72.84990334951817;10.294305694689097
Feature,1,7395,6897,7395_4,Point,-72.84233051625591;10.297627186988286
Feature,1,7395,6897,7395_5,Point,-72.83421449411934;10.29839531768259
Feature,1,7396,7045,7396_1,Point,-72.88679287761715;10.4588962063179
Feature,1,7396,7045,7396_2,Point,-72.88674088766379;10.466575605524751
Feature,1,7396,7045,7396_3,Point,-72.88742190735316;10.473889652257117
Feature,1,7397,7045,7397_1,Point,-72.89042673111061;10.47518967142974
Feature,2,7416;7769;7772,3873,7416_1,Point,-72.9024265485844;10.387955775435842
Feature,2,7416,3873,7416_2,Point,-72.91028276177038;10.390104654278355
Feature,2,7416,3873,7416_3,Point,-72.91803786330478;10.391401800427893
Feature,2,7419;7847;7848,3873,7419_1,Point,-72.9160538904355;10.384338705864797
Feature,1,7437,6708,7437_1,Point,-72.9345687823886;10.373250246353408
Feature,1,7437,6708,7437_2,Point,-72.93883018611734;10.37923364673401
Feature,1,7437,6708,7437_3,Point,-72.94616974095068;10.375473202666512
Feature,1,7440,6708,7440_1,Point,-72.95279713065216;10.377976780250759
Feature,1,7452,7053,7452_1,Point,-72.92603220906312;10.421733491361406
Feature,1,7452,7053,7452_2,Point,-72.92973077877484;10.414733774694062
Feature,1,7452,7053,7452_3,Point,-72.9279269900589;10.41135117617951
Feature,1,7473,6758,7473_1,Point,-72.86435595670332;10.454950526319598
Feature,1,7473,6758,7473_2,Point,-72.85781364935383;10.459992261074872
Feature,1,7473,6758,7473_3,Point,-72.8517959314512;10.464356410947026
Feature,1,7475,6758,7475_1,Point,-72.84897786400434;10.460360532296054
Feature,1,7482,7044,7482_1,Point,-72.86952736546259;10.473242768624514
Feature,1,7483,7044,7483_1,Point,-72.87137096725453;10.470724337907885
Feature,1,7491,5541,7491_1,Point,-72.94178091842922;10.317255424360908
Feature,1,7491,5541,7491_2,Point,-72.941477707068;10.32177294143711
Feature,2,7502;7704;7705,5541,7502_1,Point,-72.92996862363654;10.3229647757765
Feature,2,7502,5541,7502_2,Point,-72.93823518739897;10.32184263522298
Feature,2,7502,5541,7502_3,Point,-72.94047778169342;10.321133840461274
Feature,2,7525;7741;7742,2820,7525_1,Point,-72.91432064861876;10.452750446260824
Feature,2,7526;7590;7591,2820,7526_1,Point,-72.91973640349804;10.44853762083147
Feature,1,7527,7380,7527_1,Point,-72.8694274547108;10.420909495885349
Feature,1,7527,7380,7527_2,Point,-72.86808129654219;10.417465913899488
Feature,1,7531,5541,7531_1,Point,-72.9208914775126;10.315223458570017
Feature,1,7531,5541,7531_2,Point,-72.92873691161459;10.317623963236189
Feature,1,7531,5541,7531_3,Point,-72.93682664456463;10.32011624906412
Feature,1,7531,5541,7531_4,Point,-72.93957325490062;10.319862623773615
Feature,1,7532,6709,7532_1,Point,-72.80416236499299;10.366239447464595
Feature,1,7537,6709,7537_1,Point,-72.79237383291255;10.368056692449748
Feature,1,7537,6709,7537_2,Point,-72.79927291008944;10.371357720922862
Feature,1,7538,7387,7538_1,Point,-72.84868794660723;10.356146399214355
Feature,1,7538,7387,7538_2,Point,-72.84956393216709;10.348161271016906
Feature,1,7538,7387,7538_3,Point,-72.8502988329611;10.347480315262167
Feature,1,7590,7526,7590_1,Point,-72.92150918713456;10.4428547746586
Feature,1,7591,7526,7591_1,Point,-72.90781327073982;10.442674914257083
Feature,1,7591,7526,7591_2,Point,-72.91530831644123;10.446429817072309
Feature,1,7599,7053,7599_1,Point,-72.91277563307226;10.42426847325657
Feature,1,7599,7053,7599_2,Point,-72.9144849233824;10.417210851195879
Feature,1,7599,7053,7599_3,Point,-72.91778293122681;10.412731553342441
Feature,1,7601,7387,7601_1,Point,-72.87908648664295;10.342519241304892
Feature,1,7601,7387,7601_2,Point,-72.87073086031074;10.342692156986777
Feature,1,7601,7387,7601_3,Point,-72.8627174147559;10.344056892951363
Feature,1,7601,7387,7601_4,Point,-72.85585841297066;10.347336614447759
Feature,1,7601,7387,7601_5,Point,-72.85449335659388;10.34814097924542
Feature,1,7616,7053,7616_1,Point,-72.91278059609841;10.40980658911414
Feature,1,7616,7053,7616_2,Point,-72.91641280811349;10.412813024749967
Feature,1,7661,7053,7661_1,Point,-72.9032473221442;10.415438647856396
Feature,1,7661,7053,7661_2,Point,-72.91159056088105;10.414679723633354
Feature,1,7662,7053,7662_1,Point,-72.90546765553945;10.42476300470331
Feature,1,7662,7053,7662_2,Point,-72.91080471201212;10.418587889535033
Feature,1,7669,7416,7669_1,Point,-72.90626160243518;10.374151646683552
Feature,1,7669,7416,7669_2,Point,-72.90684749239102;10.382146316637273
Feature,1,7669,7416,7669_3,Point,-72.90707891266909;10.38852848100394
Feature,1,7690,7381,7690_1,Point,-72.86953691168183;10.431665988837118
Feature,1,7690,7381,7690_2,Point,-72.86973550688461;10.429317314348234
Feature,1,7697,7380,7697_1,Point,-72.88004958931278;10.416370432866126
Feature,1,7697,7380,7697_2,Point,-72.87942026569185;10.414920100096557
Feature,1,7704,7502,7704_1,Point,-72.91724914702141;10.327763879482191
Feature,1,7704,7502,7704_2,Point,-72.92529685275173;10.325196324204255
Feature,1,7705,7502,7705_1,Point,-72.9298714348375;10.323868035972083
Feature,1,7715,7380,7715_1,Point,-72.89234279687483;10.407684212166753
Feature,1,7715,7380,7715_2,Point,-72.88477325670499;10.409960659620957
Feature,1,7716,7380,7716_1,Point,-72.88809195901864;10.415248602047946
Feature,1,7720,5541,7720_1,Point,-72.93620428175801;10.30456540621884
Feature,1,7720,5541,7720_2,Point,-72.93370931998719;10.30924967930259
Feature,1,7730,7098,7730_1,Point,-72.87568967425024;10.399529907487771
Feature,1,7730,7098,7730_2,Point,-72.86754449770773;10.397879342565005
Feature,1,7730,7098,7730_3,Point,-72.8636424398051;10.398907516890965
Feature,1,7741,7525,7741_1,Point,-72.91413741920663;10.452839634784876
Feature,1,7742,7525,7742_1,Point,-72.91037545294843;10.45552660739401
Feature,1,7754,7416,7754_1,Point,-72.89802020776638;10.37789405122552
Feature,1,7754,7416,7754_2,Point,-72.90226548031558;10.384728497878568
Feature,1,7754,7416,7754_3,Point,-72.90379595111229;10.387964726043105
Feature,1,7755,7381,7755_1,Point,-72.87930282285602;10.432273265091652
Feature,1,7755,7381,7755_2,Point,-72.87474064822015;10.431791027621589
Feature,1,7758,6989,7758_1,Point,-72.83523681346173;10.374132770831022
Feature,1,7758,6989,7758_2,Point,-72.8344077749279;10.381406006571522
Feature,1,7758,6989,7758_3,Point,-72.83132262044603;10.38881776658334
Feature,1,7759,6989,7759_1,Point,-72.8442672932605;10.375187720893674
Feature,1,7759,6989,7759_2,Point,-72.84202536552226;10.382619397095716
Feature,1,7759,6989,7759_3,Point,-72.8380200033351;10.388920063159631
Feature,1,7759,6989,7759_4,Point,-72.83287087783346;10.394995227857521
Feature,1,7769,7416,7769_1,Point,-72.89831653616358;10.388200035733767
Feature,1,7772,7416,7772_1,Point,-72.9021478440863;10.3886770454018
Feature,1,7786,5541,7786_1,Point,-72.93020811268572;10.300278815549712
Feature,1,7786,5541,7786_2,Point,-72.92926531509829;10.304882590329026
Feature,1,7801,7111,7801_1,Point,-72.92924509253656;10.349805447322044
Feature,1,7804,7111,7804_1,Point,-72.9198077182946;10.355077481016892
Feature,1,7804,7111,7804_2,Point,-72.92707626792765;10.351147311352511
Feature,1,7812,7387,7812_1,Point,-72.87517421449571;10.367710939280506
Feature,1,7812,7387,7812_2,Point,-72.8677620777625;10.364498385726364
Feature,1,7812,7387,7812_3,Point,-72.86519706214555;10.358154438964892
Feature,1,7823,7389,7823_1,Point,-72.86393827079503;10.328319144412756
Feature,1,7823,7389,7823_2,Point,-72.8641122736101;10.329585682949666
Feature,1,7827,7098,7827_1,Point,-72.86114894758101;10.389671690970832
Feature,1,7828,7098,7828_1,Point,-72.88550741918475;10.378715756146384
Feature,1,7828,7098,7828_2,Point,-72.88050347803471;10.385009741199566
Feature,1,7828,7098,7828_3,Point,-72.8742602693658;10.389939620872184
Feature,2,7838;7878;7880,5541,7838_1,Point,-72.92226470475258;10.300679824109867
Feature,2,7840,5541,7840_1,Point,-72.91998055525801;10.287106946924716
Feature,2,7840,5541,7840_2,Point,-72.92239409265046;10.29485952707217
Feature,1,7847,7419,7847_1,Point,-72.91412271342625;10.372666205947343
Feature,1,7847,7419,7847_2,Point,-72.91561962940986;10.380984204657835
Feature,1,7848,7419,7848_1,Point,-72.91725047302421;10.369071000341298
Feature,1,7848,7419,7848_2,Point,-72.916740537564;10.377153925032308
Feature,1,7878,7838,7878_1,Point,-72.91297844470886;10.297094917511787
Feature,1,7878,7838,7878_2,Point,-72.92087583607125;10.299676630701109
Feature,1,7880,7838,7880_1,Point,-72.91072609325573;10.30648067226252
Feature,1,7880,7838,7880_2,Point,-72.91819647187594;10.303094134142201
Feature,1,7928,7840,7928_1,Point,-72.92186281889067;10.292361540948841
Feature,1,7928,7840,7928_2,Point,-72.92213543659405;10.29254406739563
Feature,1,7986,7389,7986_1,Point,-72.89453881048797;10.324995254309364
Feature,1,7986,7389,7986_2,Point,-72.88703126321347;10.322505758478878
Feature,1,7986,7389,7986_3,Point,-72.87927372150826;10.322997193065278
Feature,1,7987,7389,7987_1,Point,-72.88147634371896;10.312798068986986
Feature,1,7987,7389,7987_2,Point,-72.87923492417147;10.320388387469876
Feature,1,8011,7381,8011_1,Point,-72.89158947161928;10.438229652689836
Feature,1,8011,7381,8011_2,Point,-72.88512258482712;10.440898450748154
Feature,1,8011,7381,8011_3,Point,-72.87899610944292;10.443340003530075
Feature,1,8012,7381,8012_1,Point,-72.8773706355254;10.447897028332639
Feature,1,8012,7381,8012_2,Point,-72.87594992905504;10.441962982516955
Feature,1,8035,7921,8035_1,Point,-72.89570194309792;10.301050404378119
Feature,1,8035,7921,8035_2,Point,-72.89366962309833;10.293916016226165
Feature,1,8035,7921,8035_3,Point,-72.89132746003558;10.286325237801936
Feature,1,8035,7921,8035_4,Point,-72.89133010123301;10.285927397604176
Feature,1,8046,7387,8046_1,Point,-72.8916855700486;10.355888706202444
Feature,1,8046,7387,8046_2,Point,-72.88794960614317;10.354869959799663
Feature,1,8090,7387,8090_1,Point,-72.8923026870928;10.345498337661278
Feature,1,8091,7387,8091_1,Point,-72.89738972781485;10.349237433837194
